"taxon","position","date_start","n_obs","response","predictor","estimate","std_estimate","p_value","r2_cond","r2_marg","type","null_mean_estimate","null_sd_estimate","path_id","month","season"
"all_taxa","A",2024-04-05,"model","fauna","microclimate_2",0.0287,0.0422,0.7092,0.16,0.05,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-05,"model","fauna","root",0.011,0.0197,0.6915,0.16,0.05,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-06,"model","root","microclimate_1",0.186,0.0191,0.8027,0.27,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-06,"model","root","microclimate_2",0.353,0.2919,3e-04,0.27,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-06,"model","fauna","microclimate_1",1.3533,0.2481,0.0106,0.19,0.06,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-06,"model","fauna","microclimate_2",0.0028,0.0042,0.9701,0.19,0.06,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-06,"model","fauna","root",0.0139,0.0248,0.6152,0.19,0.06,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-07,"model","root","microclimate_1",0.1511,0.0152,0.8417,0.29,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-07,"model","root","microclimate_2",0.3422,0.2795,3e-04,0.29,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-07,"model","fauna","microclimate_1",1.2597,0.2281,0.018,0.23,0.05,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-07,"model","fauna","microclimate_2",-0.0119,-0.0175,0.8723,0.23,0.05,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-07,"model","fauna","root",0.0035,0.0063,0.8964,0.23,0.05,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-08,"model","root","microclimate_1",0.0526,0.0054,0.9411,0.29,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-08,"model","root","microclimate_2",0.3478,0.2861,1e-04,0.29,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-08,"model","fauna","microclimate_1",1.0976,0.1987,0.0355,0.25,0.04,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-08,"model","fauna","microclimate_2",-0.0253,-0.0369,0.7327,0.25,0.04,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-08,"model","fauna","root",0.0031,0.0054,0.9085,0.25,0.04,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-09,"model","root","microclimate_1",0.1225,0.013,0.8545,0.31,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-09,"model","root","microclimate_2",0.3621,0.2939,1e-04,0.31,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-09,"model","fauna","microclimate_1",1.1013,0.2047,0.0263,0.26,0.04,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-09,"model","fauna","microclimate_2",-0.0264,-0.0376,0.7214,0.26,0.04,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-09,"model","fauna","root",-0.0026,-0.0046,0.9237,0.26,0.04,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-10,"model","root","microclimate_1",-0.1075,-0.0119,0.8647,0.32,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-10,"model","root","microclimate_2",0.3758,0.2987,0,0.32,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-10,"model","fauna","microclimate_1",0.7366,0.1417,0.1203,0.26,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-10,"model","fauna","microclimate_2",-0.0106,-0.0146,0.8891,0.26,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-10,"model","fauna","root",-0.0028,-0.0048,0.9196,0.26,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-11,"model","root","microclimate_1",-0.187,-0.0219,0.7538,0.32,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-11,"model","root","microclimate_2",0.3756,0.2941,0,0.32,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-11,"model","fauna","microclimate_1",0.6612,0.1335,0.1453,0.25,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-11,"model","fauna","microclimate_2",-0.0051,-0.007,0.9466,0.25,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-11,"model","fauna","root",-4e-04,-7e-04,0.9888,0.25,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-12,"model","root","microclimate_1",-0.3485,-0.043,0.5332,0.33,0.08,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-12,"model","root","microclimate_2",0.3821,0.296,0,0.33,0.08,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-12,"model","fauna","microclimate_1",0.5762,0.1239,0.1714,0.27,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-12,"model","fauna","microclimate_2",-0.0027,-0.0036,0.9715,0.27,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-12,"model","fauna","root",-0.0062,-0.0108,0.8237,0.27,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-13,"model","root","microclimate_1",-0.5907,-0.0755,0.2657,0.33,0.09,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-13,"model","root","microclimate_2",0.3877,0.2977,0,0.33,0.09,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-13,"model","fauna","microclimate_1",0.3881,0.086,0.3524,0.26,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-13,"model","fauna","microclimate_2",0.017,0.0226,0.8262,0.26,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-13,"model","fauna","root",-0.012,-0.0208,0.6681,0.26,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-14,"model","root","microclimate_1",-0.1202,-0.0155,0.8285,0.31,0.05,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-14,"model","root","microclimate_2",0.3223,0.2351,0.0011,0.31,0.05,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-14,"model","fauna","microclimate_1",0.0627,0.0145,0.8774,0.25,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-14,"model","fauna","microclimate_2",0.0266,0.0349,0.7297,0.25,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-14,"model","fauna","root",-0.023,-0.0414,0.3904,0.25,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-15,"model","root","microclimate_1",-0.3002,-0.0387,0.57,0.28,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-15,"model","root","microclimate_2",0.2655,0.1919,0.0043,0.28,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-15,"model","fauna","microclimate_1",-0.0435,-0.0104,0.9091,0.25,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-15,"model","fauna","microclimate_2",0.0291,0.0391,0.6665,0.25,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-15,"model","fauna","root",-0.0165,-0.0307,0.5142,0.25,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-16,"model","root","microclimate_1",-0.1793,-0.0237,0.728,0.27,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-16,"model","root","microclimate_2",0.2687,0.1921,0.0044,0.27,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-16,"model","fauna","microclimate_1",-0.1066,-0.0267,0.7648,0.25,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-16,"model","fauna","microclimate_2",0.0466,0.0629,0.476,0.25,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-16,"model","fauna","root",-0.0113,-0.0214,0.6518,0.25,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-17,"model","root","microclimate_1",0.0828,0.0109,0.872,0.3,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-17,"model","root","microclimate_2",0.2937,0.199,0.0028,0.3,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-17,"model","fauna","microclimate_1",-0.1848,-0.0479,0.57,0.28,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-17,"model","fauna","microclimate_2",0.0695,0.0928,0.266,0.28,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-17,"model","fauna","root",-0.0105,-0.0207,0.6676,0.28,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-18,"model","root","microclimate_1",0.205,0.0266,0.6975,0.32,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-18,"model","root","microclimate_2",0.3028,0.1939,0.0037,0.32,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-18,"model","fauna","microclimate_1",-0.198,-0.0535,0.5121,0.28,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-18,"model","fauna","microclimate_2",0.1028,0.1367,0.0839,0.28,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-18,"model","fauna","root",-0.0025,-0.0052,0.9145,0.28,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-19,"model","root","microclimate_1",0.253,0.0345,0.5872,0.33,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-19,"model","root","microclimate_2",0.3438,0.2212,4e-04,0.33,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-19,"model","fauna","microclimate_1",-0.1872,-0.0528,0.5218,0.29,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-19,"model","fauna","microclimate_2",0.1021,0.1359,0.085,0.29,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-19,"model","fauna","root",-0.0052,-0.0108,0.8181,0.29,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-20,"model","root","microclimate_1",0.3838,0.0533,0.3867,0.34,0.05,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-20,"model","root","microclimate_2",0.3664,0.2218,3e-04,0.34,0.05,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-20,"model","fauna","microclimate_1",-0.1983,-0.059,0.4663,0.31,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-20,"model","fauna","microclimate_2",0.1193,0.1545,0.0435,0.31,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-20,"model","fauna","root",-0.0155,-0.0331,0.4796,0.31,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-21,"model","root","microclimate_1",0.2019,0.0293,0.6336,0.34,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-21,"model","root","microclimate_2",0.3537,0.208,7e-04,0.34,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-21,"model","fauna","microclimate_1",-0.2402,-0.0738,0.3357,0.35,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-21,"model","fauna","microclimate_2",0.1318,0.1639,0.0234,0.35,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-21,"model","fauna","root",-0.0176,-0.0372,0.4262,0.35,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-22,"model","root","microclimate_1",0.0011,2e-04,0.9979,0.35,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-22,"model","root","microclimate_2",0.3625,0.2027,5e-04,0.35,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-22,"model","fauna","microclimate_1",-0.2014,-0.0641,0.3867,0.37,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-22,"model","fauna","microclimate_2",0.1281,0.1559,0.025,0.37,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-22,"model","fauna","root",-0.0098,-0.0214,0.6384,0.37,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-23,"model","root","microclimate_1",-0.229,-0.0337,0.5763,0.36,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-23,"model","root","microclimate_2",0.3312,0.1803,0.0024,0.36,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-23,"model","fauna","microclimate_1",-0.0707,-0.0231,0.7616,0.32,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-23,"model","fauna","microclimate_2",0.1198,0.1445,0.0406,0.32,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-23,"model","fauna","root",-0.0087,-0.0194,0.6782,0.32,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-24,"model","root","microclimate_1",-0.2031,-0.0298,0.6056,0.37,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-24,"model","root","microclimate_2",0.3673,0.1957,5e-04,0.37,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-24,"model","fauna","microclimate_1",0.097,0.0315,0.6787,0.33,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-24,"model","fauna","microclimate_2",0.1256,0.148,0.0338,0.33,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-24,"model","fauna","root",-0.0041,-0.0092,0.8416,0.33,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-25,"model","root","microclimate_1",-0.3306,-0.047,0.4028,0.41,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-25,"model","root","microclimate_2",0.3447,0.1752,0.0013,0.41,0.03,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-25,"model","fauna","microclimate_1",0.1334,0.0421,0.5901,0.34,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-25,"model","fauna","microclimate_2",0.1301,0.1469,0.036,0.34,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-25,"model","fauna","root",0.0011,0.0025,0.9556,0.34,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-26,"model","root","microclimate_1",-0.6421,-0.0893,0.1079,0.46,0.02,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-26,"model","root","microclimate_2",0.2687,0.131,0.0135,0.46,0.02,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-26,"model","fauna","microclimate_1",0.1395,0.0426,0.5901,0.34,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-26,"model","fauna","microclimate_2",0.1635,0.1751,0.0118,0.34,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-26,"model","fauna","root",8e-04,0.0017,0.9686,0.34,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-27,"model","root","microclimate_1",-0.7993,-0.1051,0.0681,0.51,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"all_taxa","A",2024-04-27,"model","root","microclimate_2",0.132,0.0603,0.2661,0.51,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"all_taxa","A",2024-04-27,"model","fauna","microclimate_1",0.0218,0.0067,0.9351,0.35,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"all_taxa","A",2024-04-27,"model","fauna","microclimate_2",0.1449,0.1545,0.0321,0.35,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"all_taxa","A",2024-04-27,"model","fauna","root",0.0019,0.0044,0.9207,0.35,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"all_taxa","A",2024-04-28,"model","root","microclimate_1",-1.0488,-0.1386,0.0356,0.48,0.03,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
